reggie-bullock	U	Pisces	U	Basketball	U	U	U	U
george-clinton	U	Cancer	U	Singer	American	U	U	76
david-lee-murphy	Straight	Capricorn	Other	Musician	American	U	White	58
marija-vujovic	Straight	Taurus	U	Model	Montenegrin	U	White	33
megan-montaner	U	Leo	U	Actress	Spanish	U	White	30
jose-maria-torre	Straight	Scorpio	Roman Catholic	Actor	Mexican	U	White	39
phil-donahue	Straight	Sagittarius	Roman Catholic	Talk Show Host	American	U	White	81
manos-ioannou	U	U	Greek Orthodox	Actor	Greek	U	White	U
tim-teufel	U	Cancer	U	Baseball	American	U	U	59
gabriela-endringer	Straight	U	U	Teacher	Brazilian	U	Multiracial	U
lights	Straight	Aries	Roman Catholic	Musician	Canadian	U	White	30
ana-falasca	U	U	U	Model (Adult/Glamour)	Italian	U	White	U
rosa-arenas	Straight	U	U	Actress	Venezuelan	U	U	U
richard-pryor	Straight	Sagittarius	U	Comic	American	U	Black	65
dan-payne	Straight	Leo	U	Actor	Canadian	U	White	45
engel-beltre	U	Scorpio	U	Baseball	U	U	U	U
allan-corduner	Gay	Aries	Jewish	Actor	British	U	White	67
thais-concepcion	U	U	U	Model (Adult/Glamour)	U	U	U	U
fred-hoaglin	U	Aquarius	U	Football (American)	American	U	U	U
marcus-patrick	Straight	Gemini	U	Actor	British	U	Multiracial	43
tanja-reichert	U	Virgo	U	Actress	Canadian	U	White	37
choo-choo-coleman	U	Virgo	U	Baseball	American	U	U	78
natalie-trundy	Straight	Leo	Roman Catholic	Actress	American	U	White	77
kevin-rahm	Straight	Capricorn	Mormon	Actor	American	U	White	46
kiran-chetry	Straight	Virgo	U	TV Personality	American	U	White	43
cedric-tillman	U	Cancer	U	Football (American)	American	U	U	47
fiona-brattle	Straight	Pisces	U	Model	British	U	White	34
luciana-salazar	Straight	Scorpio	U	Model (Adult/Glamour)	Argentinean	U	White	36
lisa-lipps	Bisexual	Libra	U	Pornstar	American	U	White	50
chris-massoglia	Straight	Aries	Christian	Actor	American	U	White	25
lyudmila-drebneva	U	Libra	U	Actress	Russian	U	U	62
david-wright	Straight	Sagittarius	U	Baseball	American	U	White	34
anastasiya-zadorozhnaya	U	Virgo	U	Singer	Russian	U	White	32
aaryn-doyle	U	Capricorn	U	Actress	Canadian	U	Multiracial	24
sammo-kam-bo-hung	U	Aquarius	Buddhist	Actor	Hong Konger	U	Asian	65
jessie-shannon	Straight	Leo	U	Model (Adult/Glamour)	American	U	White	31
ray-l-perez	U	Capricorn	U	Actor	Mexican	U	White	U
dick-absher	U	Aries	U	Football (American)	American	U	U	U
yetkin-dikinciler	Straight	Leo	Muslim	Actor	Turkish	U	Middle Eastern	48
karolina-malinowska-25202181	U	U	U	U	U	U	U	U
ryan-adams	Straight	Scorpio	U	Singer	American	U	White	42
joanna-rhambo	U	U	U	Actress	American	U	Multiracial	U
wilbur-jackson	U	Scorpio	U	Football (American)	American	U	U	U
julian	Straight	Libra	U	Pornstar	American	U	Multiracial	46
carolina-sanchez	Straight	U	U	Model	Uruguayan	U	White	U
kyary-pamyu-pamyu	U	Aquarius	U	Model	Japanese	U	Asian	24
ian-blaze-kelly	U	Gemini	U	Actor	U	U	Black	0
mariya-kravchenko	U	Capricorn	U	Actress	Russian	U	White	U
mata-hari	Straight	Leo	U	Dancer	Dutch	U	White	41
rachel-g-fox	Straight	Cancer	U	Actress	American	U	White	21
nikki-visser	U	Aries	U	Model	Australian	U	White	42
byron-velvick	Straight	Cancer	U	Sports Figure	American	U	White	53
anne-sophie-monrad	U	U	U	Model	German	U	White	U
esha-deol	Straight	Scorpio	Hindu	Actress	Indian	U	Asian/Indian	34
heleen-van-damme	U	U	U	Model (Adult/Glamour)	U	U	U	U
mac	U	U	U	Actor	U	U	U	U
j-j-moses	U	Virgo	U	Football (American)	American	U	U	U
jimmie-bernal	Straight	Pisces	U	Actor	American	U	White	U
mitch-rouse	Straight	Leo	U	Actor	American	U	White	53
riff-raff	U	Aquarius	U	Rapper	American	U	U	35
jonathan-avigdori	U	Taurus	U	Actor	American	U	White	42
gemma-jones	U	Sagittarius	U	Actress	British	U	White	74
ivan-dorschner	Straight	Virgo	U	Actor	Filipino	U	Multiracial	27
pat-richter	U	Virgo	U	Football (American)	American	U	U	76
seth-gabel	Straight	Libra	Jewish	Actor	American	U	White	35
laphonso-ellis	U	Taurus	U	Basketball	American	U	U	47
rod-brind-amour	U	Leo	U	Ice Hockey	Canadian	U	White	47
lady-aiko	U	U	U	Artist	Japanese	U	U	U
monique-wright	Straight	Taurus	U	Journalist	Australian	U	White	43
jane-fallon	Straight	Sagittarius	Roman Catholic	Author	British	U	White	56
summer-bartholomew	U	Scorpio	U	Model	American	U	U	65
sophie-van-den-akker	Straight	Leo	U	Model	Australian	U	White	27
leonie-saint	U	U	U	Model (Adult/Glamour)	U	U	U	U
young-won-min	Straight	Capricorn	U	Actress	South Korean	U	Asian	33
rachael-markarian	U	U	U	Actress	American	U	White	U
mikhail-baryshnikov	Straight	Aquarius	U	Dancer	American	U	White	69
jacquies-smith	U	Pisces	U	Football (American)	U	U	U	U
scott-jacoby	Straight	Sagittarius	U	Actor	American	U	White	60
malcolm-kelly	U	Capricorn	U	Football (American)	American	U	U	U
frank-thring	Gay	Taurus	U	Actor	Australian	U	White	68
marina-anissina	Straight	Virgo	U	Skating	Russian	U	White	42
miguel-tejada	U	Gemini	U	Baseball	Dominican	U	U	43
andrey-aleksandrin	U	Sagittarius	U	Actor	Russian	U	White	36
linda-thorson	Straight	Gemini	U	Actress	Canadian	U	White	70
ken-takakura	U	Aquarius	U	Actor	U	U	U	83
brad-dexter	Straight	Aries	U	Actor	American	U	White	85
yuri-sarantsev	U	Libra	U	Actor	Russian	U	White	76
anna-poslavska	U	Taurus	U	Model	Ukrainian	U	White	30
natalia-dzyublo	U	Leo	U	Model	Russian	U	U	30
donnie-moore	U	Aquarius	U	Baseball	American	U	U	35
barbara-lord	Straight	U	U	Dancer	British	U	White	U
george-tobias	Straight	Cancer	Jewish	Actor	American	U	White	78
ines-crnokrak	Straight	Pisces	U	Model	U	U	White	31
tom-felton	Straight	Virgo	Christian	Actor	British	U	White	30
stephen-w-tenner	U	U	U	Actor	American	U	White	U
maria-adelaida-puerta	U	Taurus	U	Actress	Colombian	U	White	28
maria-shatlanova	Straight	Libra	U	Dancer	Russian	U	White	50
aj-dee	U	Leo	U	Actor	Filipino	U	U	35
heather-morris	Straight	Aquarius	U	Actress	American	U	White	30
stefani-sober	Straight	U	U	Model	U	U	White	U
mary-pat-gleason	U	Pisces	U	Actress	American	U	White	67
nick-holden	Straight	Taurus	U	Ice Hockey	Canadian	U	White	U
brad-garrett	Straight	Aries	Jewish	Actor	American	U	White	57
meg-imperial	Straight	Capricorn	U	Actress	Filipino	U	Multiracial	24
didier-zonga	Straight	U	U	Model	French	U	Black	U
brandon-larson	U	Gemini	U	Baseball	American	U	U	41
jeremiah-brent	U	Sagittarius	U	U	U	U	U	U
dj-lady-gi	Straight	U	Roman Catholic	Musician	Croatian	U	White	U
olivia-attwood	U	U	U	Reality TV	U	U	U	U
firat-albayram	U	Capricorn	U	Actor	Turkish	U	U	32
fatima-torre	Straight	Gemini	Roman Catholic	Actress	Mexican	U	White	29
tim-wallach	Straight	Virgo	U	Baseball	American	U	White	60
mark-lutz	U	Aquarius	U	Actor	Canadian	U	White	47
garry-mcdonald	U	Scorpio	U	Actor	Australian	U	White	68
cristina-marsillach	U	Libra	U	Actress	Spanish	U	White	53
finola-guinnane	U	U	U	Model	Northern Irish	U	White	U
billy-dee-williams	Straight	Aries	Baptist	Actor	American	U	Multiracial	80
charlie-blackmon	U	Cancer	U	Baseball	American	U	U	31
richie-petitbon	U	Aries	U	Football (American)	American	U	U	79
dennis-trillo	Straight	Taurus	Christian	Actor	Filipino	U	Multiracial	36
chelsea-rae-bernier	U	U	U	Actress	American	U	White	U
joseph-steven	U	Virgo	U	Actor	American	U	White	U
vinnie-politan	Straight	U	U	U	American	U	White	U
tara-deshpande	U	Sagittarius	U	Model	Indian	U	Asian/Indian	41
mariana-weickert	Straight	Aquarius	Roman Catholic	Model	Brazilian	U	White	35
felix-pie	U	Aquarius	U	Baseball	Dominican	U	U	U
hugh-downs	Straight	Aquarius	U	TV News	American	U	White	96
ally-rhodes	Straight	Leo	U	U	American	U	White	U
elyse-knowles	U	U	U	Model	U	U	U	U
alexia-lei	U	U	U	U	U	U	U	U
lester-hayes	U	Aquarius	U	Football (American)	American	U	U	62
coco-austin	Straight	Pisces	U	Model (Adult/Glamour)	American	U	White	38
anna-may-wong	DISPUTED	Capricorn	Christian Science	Actress	American	U	Asian	56
mo-lewis	U	Libra	U	Football (American)	American	U	U	U
ryan-mitchell	U	Sagittarius	U	Actor	American	U	White	U
liziane-gutierrez	Straight	Aries	U	Model	Brazilian	U	White	U
diablo-cody	U	Gemini	U	Screenwriter	American	U	U	39
sheynnis-palacios	Straight	U	U	Model	Nicaraguan	U	Multiracial	U
jeff-maehl	U	Pisces	U	Football (American)	U	U	U	U
breanne-racano	Straight	Capricorn	U	Actress	American	U	White	31
jon-seda	Straight	Libra	U	Actor	American	U	Multiracial	46
carolina-cruz	Straight	U	U	Actress	U	U	White	U
reggie-cleveland	U	Gemini	U	Baseball	Canadian	U	U	U
dorthe-skappel	U	Sagittarius	U	Model	Norwegian	U	White	54
danita-paner	U	Aries	U	Actress	Filipino	U	U	28
masha-malinovskaya	Straight	Aquarius	U	TV Personality	Russian	U	White	36
rebecca-herbst	Straight	Taurus	U	Actress	American	U	White	40
gabriella-sabatini	Straight	Taurus	Roman Catholic	Tennis	Argentinean	U	White	47
chykie-brown	U	Capricorn	U	U	U	U	U	U
leah-de-niese	U	Pisces	U	Actress	Australian	U	U	34
guillaume-canet	Straight	Aries	U	Actor	French	U	White	44
jeremy-meeks	Straight	Aquarius	U	Criminal	American	U	Multiracial	33
peter-warrick	U	Gemini	U	Sports Star	American	U	U	40
erika-fernandez	U	U	U	Model (Adult/Glamour)	U	U	U	U
linda-de-suza	U	Pisces	U	Singer	Portuguese	U	White	U
noemi-ruiz	U	Sagittarius	U	Actress	Spanish	U	White	U
al-lewis	Straight	Taurus	Jewish	Actor	American	U	White	95
juan-carlos-garcia	Straight	Capricorn	U	Actor	Venezuelan	U	White	46
john-reynolds	Straight	Virgo	U	Actor	American	U	White	25
neve-mcintosh	Straight	Aries	U	Actress	Scottish	U	White	45
louis-gossett	U	U	U	U	U	U	U	U
chris-klein	Straight	Pisces	Christian	Actor	American	U	White	38
hamilton-camp	Straight	Scorpio	U	Actor	American	U	White	70
dawn-stern	Straight	Capricorn	U	Actress	American	U	Multiracial	51
julieta-diaz	Straight	Virgo	U	Actress	Argentinean	U	White	40
greg-oden	Straight	Aquarius	U	Basketball	American	U	Black	29
ondina-maldonado	U	U	U	U	U	U	U	U
connie-fisher	U	Gemini	U	Singer	Northern Irish	U	U	34
izabella-st-james	Straight	Libra	Roman Catholic	Actress	Polish	U	White	42
nellie-mckay	U	Aries	U	Soundtrack	American	U	White	35
don-calfa	Straight	Sagittarius	U	Actor	American	U	White	77
sergei-samsonov	Straight	Scorpio	U	Ice Hockey	Russian	U	White	38
joanna-johnson	Lesbian	Capricorn	U	Actress	American	U	White	55
stefen-romero	U	Libra	U	Baseball	U	U	U	U
trisha-krishnan	Straight	Taurus	Hindu	Model	Indian	U	Asian/Indian	34
poliana-soares	Straight	U	U	Model	Brazilian	U	White	U
aylin-tezel	Straight	Sagittarius	U	Actress	German	U	White	33
kenny-holmes	U	Scorpio	U	Football (American)	American	U	U	43
dean-kelly	DISPUTED	U	Roman Catholic	Hoaxer	American	U	U	U
timothy-dalton	Straight	Aries	U	Actor	British	U	White	71
juanita-hall	Bisexual	Scorpio	U	Actress	American	U	Black	66
clive-francis	U	Cancer	U	Actor	British	U	U	71
nandish-sandhu	Straight	Capricorn	Sikh	Actor	Indian	U	Asian/Indian	35
marjorie-reynolds	Straight	Leo	U	Actress	American	U	White	79
elliott-tittensor	Straight	Scorpio	U	Actor	British	U	White	27
james-michael-tyler	Straight	Gemini	U	Actor	American	U	White	55
kelly-kruger	Straight	Scorpio	U	Actress	Canadian	U	White	34
christian-byers	U	Leo	U	Actor	Australian	U	White	24
dave-stegman	U	Aquarius	U	Baseball	American	U	U	63
kelly-stinnett	U	Aquarius	U	Baseball	American	U	U	47
erica-atkins	Straight	Taurus	Christian	Singer	American	U	Black	45
mick-hazen	U	Aries	U	Actor	American	U	U	24
roger-smith	Straight	Sagittarius	U	Actor	American	U	White	84
joey-gallo	U	Scorpio	U	Baseball	U	U	U	U
dong-gun-jang	Straight	Pisces	U	Actor	South Korean	U	Asian	45
wilson-ramos	U	Leo	U	Baseball	Venezuelan	U	U	30
valbona-coba	Straight	U	Eastern Orthodox	Actress	Albanian	U	White	U
natalia-spice	Bisexual	Sagittarius	Christian	Model (Adult/Glamour)	Colombian	U	Multiracial	26
francesca-cipriani	U	Scorpio	U	Model	Ecuadorean	U	Multiracial	U
terrence-kiel	U	Sagittarius	U	Football (American)	American	U	U	U
robert-parker-born-1947	U	Cancer	U	U	American	U	White	70
roddrick-muckelroy	U	Scorpio	U	Football (American)	American	U	U	U
joey-cora	U	Taurus	U	Baseball	Puerto Rican	U	U	52
ana-girardot	U	Leo	U	U	French	U	U	29
jack-jones	Straight	Capricorn	U	Singer	American	U	White	79
daniela-pisarovicova	U	Sagittarius	U	Actress	Czech	U	White	U
yakov-smirnoff	U	Aquarius	Jewish	Comic	American	U	White	66
kiran-rathod	Straight	Capricorn	Hindu	Actress	Indian	U	Asian/Indian	36
jules-asner	Straight	Aquarius	U	Personality	American	U	White	49
marie-prevost	Straight	Scorpio	U	Actress	Canadian	U	White	38
grace-zabriskie	Straight	Taurus	U	Actress	American	U	White	76
andujar-cedeno	U	Leo	U	Baseball	Dominican	U	U	31
christa-linder	U	Sagittarius	U	Actress	Austrian	U	White	73
olivia-korte	U	U	U	Model (Adult/Glamour)	U	U	U	U
sante-d-orazio	Straight	Aquarius	U	Photographer	American	U	White	61
chip-z-nuff	U	Virgo	U	U	American	U	White	49
daniel-hugh-kelly	Straight	Leo	U	Actor	American	U	White	65
star-trek-465396	U	U	U	U	U	U	U	U
michelle-thomas	Straight	Virgo	U	Actress	American	U	Black	30
eddie-cahill	Straight	Capricorn	Roman Catholic	Actor	American	U	White	39
stacy-gilbert	Straight	Pisces	U	Other	American	U	White	56
matthew-paetz	Straight	Taurus	Christian	Entertainer	American	U	White	32
mark-goles	Bisexual	Capricorn	Roman Catholic	Actor	Italian	U	White	38
demet-akalin	Straight	Taurus	Muslim	Singer	Turkish	U	White	45
jerry-kauric	U	Cancer	U	Football (American)	Canadian	U	U	U
natalija-osolnik	U	U	U	Model (Adult/Glamour)	U	U	U	U
sophie-vavasseur	U	Taurus	U	Actress	Irish	U	White	25
ruffa-gutierrez	Straight	Cancer	Roman Catholic	Actress	Filipino	U	Multiracial	43
south-pacific-1967-summer-revivel	U	U	U	U	U	U	U	U
jaime-monroy	Straight	Aquarius	Christian	Talk Show Host	American	U	Multiracial	55
bo-roberson	U	Cancer	U	Football (American)	American	U	U	65
monica-estarreado	Straight	Cancer	U	Actress	Spanish	U	White	42
pete-travis	U	U	U	Director	British	U	White	U
kostas-sommer	Straight	Taurus	Greek Orthodox	Actor	Greek	U	White	42
joana-peta	Straight	Aquarius	U	Model	Portuguese	U	White	U
gallagher	Straight	Leo	U	Comic	American	U	White	71
alena-shishkova	Straight	Scorpio	Russian Orthodox	Model	Russian	U	White	24
tom-mix	Straight	Capricorn	U	Actor	American	U	White	60
olga-mateshko	U	Scorpio	U	Actress	Russian	U	U	69
alma-jodorowsky	U	Libra	U	Actress	French	U	White	26
anusheh-asad	U	Virgo	U	Model	Pakistani	U	U	34
greg-pirkl	U	Leo	U	Baseball	American	U	U	47
dominique-wilms	U	Gemini	U	Actress	Belgian	U	White	87
alexis-raich	U	Sagittarius	U	Actress	American	U	White	22
muazzez-ersoy	U	Leo	U	Singer	Turkish	U	U	59
ha-seon-park	U	Libra	U	Actress	South Korean	U	Asian	29
tiago-splitter	Straight	Capricorn	Christian	Basketball	Brazilian	U	White	32
ice-t	Straight	Aquarius	Agnostic	Actor	American	U	Multiracial	59
brian-robiskie	U	Sagittarius	U	Football (American)	American	U	U	U
michelle-dockery	Straight	Sagittarius	U	Actress	English	U	White	35
naomi-cleaver	U	Cancer	U	U	British	U	U	50
yasmine	Lesbian	Pisces	U	Singer	Belgian	U	White	37
gino-cimoli	U	Sagittarius	U	Baseball	American	U	U	81
sophie-daumier	U	Sagittarius	U	Actress	French	U	White	69
brooke-alderson	Straight	U	U	Actress	American	U	White	U
eva-mendes	Straight	Pisces	Christian	Actress	American	U	Multiracial	43
bill-wade	U	U	U	U	U	U	U	U
belen-francese	U	Aries	U	TV Personality	Argentinean	U	White	36
yaya-kosikova	Lesbian	Virgo	U	Model	Slovakian	U	White	31
pop-ivy	U	Aquarius	U	Football (American)	American	U	U	U
tim-goad	U	Pisces	U	Football (American)	American	U	U	51
amy-beth-hayes	U	Libra	U	Actor	Welsh	U	U	34
lisa-pelikan	Straight	Cancer	Christian	Actress	American	U	White	63
tiffany-habib	U	U	U	Model (Adult/Glamour)	U	U	U	U
andreas-katsulas	U	Gemini	U	Actor	American	U	White	59
roy-scheider	Straight	Scorpio	U	Actor	American	U	White	75
richie-havens	Straight	Capricorn	U	Musician	American	U	Black	72
david-glen-eisley	Straight	Virgo	U	Singer	American	U	White	65
cynthia-lynn	Straight	Taurus	U	Actress	American	U	White	73
anthony-zerbe	Straight	Taurus	U	Actor	American	U	White	81
esther-nubiola	U	Virgo	U	Actress	Spanish	U	White	34
brooks-wheelan	U	Leo	U	Comedian	American	U	White	31
manoela-furtado	Straight	U	U	Model	Brazilian	U	White	U
william-sadler	Straight	Aries	U	Actor	American	U	White	67
bobby-deen	Straight	Taurus	U	Chef	American	U	White	47
fabio-fognini	Straight	Gemini	U	Tennis	Italian	U	White	30
angelina-christina	U	U	U	Model (Adult/Glamour)	U	U	U	U
wissam-al-mana	Straight	Capricorn	Muslim	Business	Qatari	U	Middle Eastern	42
julija-bizjak	U	U	U	U	U	U	U	U
deco	U	Virgo	U	Football	Portuguese	U	U	40
simona-krainova	Straight	Aquarius	U	Model	Czech	U	White	44
chris-marquette	U	Libra	U	Actor	American	U	Multiracial	32
martin-maldonado	U	Leo	U	Baseball	Puerto Rican	U	U	31
billy-ray-cyrus	Straight	Virgo	Baptist	Country Musician	American	U	White	56
chris-snee	U	Capricorn	U	Football (American)	American	U	U	35
julia-sebestyen	Straight	Taurus	U	Skating	Hungarian	U	White	36
jason-gedrick	Straight	Aquarius	U	Actor	American	U	White	52
woody-allen	Straight	Sagittarius	Atheist	Film Director	American	U	White	81
stacy-haiduk	Straight	Taurus	U	Actress	American	U	White	49
bobby-jenks	U	Pisces	U	Baseball	American	U	U	36
jesse-marchant	U	U	U	Singer	Canadian	U	White	U
kerry-ligtenberg	U	Taurus	U	Baseball	American	U	U	46
david-shire	Straight	Cancer	Jewish	Composer	American	U	White	80
keary-colbert	U	Taurus	U	Football (American)	American	U	U	35
prateik	Straight	Sagittarius	Hindu	Actor	Indian	U	Asian/Indian	30
ayanna-berkshire	U	Capricorn	U	Actress	American	U	Multiracial	U
takao-ayatsuki	U	Scorpio	U	Actress	Japanese	U	Asian	26
jonathan-ahdout	U	Pisces	Jewish	Actor	American	U	Middle Eastern	28
natalya-burmistrova	U	Scorpio	U	Actress	Russian	U	White	U
roxxanne	U	U	U	Actress	U	U	U	U
brian-connolly	Straight	Libra	Roman Catholic	Singer	British	U	White	51
anthony-telford	U	Pisces	U	Baseball	American	U	U	51
braden-looper	U	Scorpio	U	Baseball	American	U	U	42
steven-berkoff	Straight	Leo	U	Actor	British	U	White	80
ana-bertha-lepe	U	Virgo	U	Actress	Mexican	U	White	79
phil-morris	Straight	Aries	U	Actor	American	U	Multiracial	58
john-wasdin	U	Leo	U	Baseball	American	U	U	U
marco-sanchez	U	Capricorn	U	Actor	American	U	Multiracial	47
vladimir-selivanov	U	U	U	Actor	Russian	U	U	U
rodney-mcleod	U	Cancer	U	Football (American)	U	U	U	U
adam-herschman	U	U	U	Actor	U	U	White	U
tisha-merry	Straight	Gemini	U	Actress	British	U	Multiracial	U
mehmet-ozer	U	U	U	Business	Turkish	U	U	U
david-robinson	U	Leo	U	Basketball	American	U	U	52
polly-stenham	Straight	Cancer	U	Playwright	British	U	White	31
victoria-vanucci	U	Pisces	U	Model (Adult/Glamour)	Argentinean	U	White	33
heather-rae	U	Libra	U	Film/TV Producer	American	U	U	50
chris-jakubauskas	U	Capricorn	U	Baseball	American	U	U	38
aliki-diplarakou	U	Virgo	Greek Orthodox	Model	Greek	U	White	90
jim-kiick	U	Leo	U	Football (American)	American	U	U	71
justin-swift	U	Leo	U	Football (American)	American	U	U	U
ricardo-chavira	Straight	Virgo	U	Actor	American	U	Multiracial	46
kyle-pavone	U	U	U	Singer	Italian	U	U	U
linda-teodosiu	Straight	Virgo	U	Singer	German	U	White	26
svetlana-ryabova	U	Aries	U	Actress	Russian	U	White	U
britne-oldford	U	Cancer	U	Actress	Canadian	U	Multiracial	25
dierks-bentley	Straight	Scorpio	U	Country Musician	American	U	White	41
morgane-polanski	Straight	Capricorn	U	Actress	French	U	White	U
rene-auberjonois	Straight	Gemini	U	Actor	American	U	White	77
chrissy-may	Straight	U	U	U	British	U	White	U
luiz-bacci	Straight	Pisces	Roman Catholic	Journalist	Brazilian	U	White	U
jason-winer	U	U	Jewish	Actor	American	U	White	U
monika-puchalski	Straight	U	U	Spouse	Polish	U	White	U
amanda-sheppard	U	U	U	Socialite	British	U	U	U
oscar-goodman	Straight	Leo	U	Government	American	U	White	78
waka-flocka-flame	Straight	Gemini	U	Rapper	American	U	Black	31
tina-rupcic	Straight	Sagittarius	Roman Catholic	Singer	U	U	White	U
zach-roerig	Straight	Pisces	U	Actor	American	U	White	32
gregg-jarrett	U	Aries	U	TV News	American	U	White	62
eric-douglas	Straight	Gemini	U	Actor	American	U	White	46
ken-giles	U	Virgo	U	Baseball	U	U	U	U
elias-mccabe	U	U	U	Actor	American	U	White	U
serdar-ortac	Straight	Aquarius	Muslim	Singer	Turkish	U	White	47
allison-baver	Straight	Leo	U	Skating	American	U	White	37
denise-crosby	Straight	Sagittarius	U	Actress	American	U	White	59
johanna-klum	U	Cancer	U	Singer	German	U	White	37
waliyha-malik	Straight	Cancer	Muslim	U	English	U	Multiracial	19
kim-jae-wook	U	Aries	U	Actor	South Korean	U	Asian	34
eric-carr	Straight	Cancer	U	Drummer	American	U	White	41
lynn-a-freedman	U	Leo	U	Actress	American	U	White	U
katie-leung	Straight	Leo	Scientology	Actress	British	U	Asian	30
tommie-sisk	U	Aries	U	Baseball	American	U	U	75
nick-giaquinto	U	Aries	U	Football (American)	American	U	U	62
chenoa-maxwell	U	Scorpio	U	Actress	American	U	Multiracial	47
andrea-vicunia	U	Libra	U	Actress	Spanish	U	White	U
jonathan-spencer	Straight	U	U	Actor	American	U	White	U
cecile-sinclair	U	Pisces	U	Model	Dutch	U	White	30
jodi-sta-maria	Straight	Gemini	Christian	Actress	Filipino	U	Asian	35
kobra-paige	U	U	U	Singer	Canadian	U	White	U
michael-dean-perry	U	Virgo	U	Football (American)	American	U	U	U
will-i-am	U	Pisces	U	Rapper	American	U	Black	42
elaine-george	U	U	U	Model	Australian	U	U	U
dale-murphy	Straight	Pisces	U	Baseball	American	U	White	61
darren-le-gallo	Straight	Cancer	Protestant	Actor	American	U	White	43
anastasiya-vertinskaya	Straight	Sagittarius	Agnostic	Actress	Russian	U	White	72
cameron-mathison	Straight	Virgo	U	Actor	Canadian	U	White	48
k-brooks	Straight	Libra	U	Novelist	American	U	U	53
shanice	Straight	Taurus	Christian	Singer	American	U	Black	44
mariqueen-maandig	Straight	Aries	U	Singer	American	U	Asian	36
ricky-rajpal	U	U	U	Actor	British	U	Asian/Indian	U
kyle-weaver	U	Aquarius	U	Basketball	American	U	U	U
georgina-grenville	Straight	Virgo	U	Model	South African	U	White	42
julia-migenes	Straight	Pisces	U	Actress	American	U	Multiracial	68
brandon-phillips	U	Cancer	U	Baseball	American	U	U	36
juan-dixon	Straight	Libra	U	Basketball	American	U	Black	38
bill-frank	U	Aries	U	Football (American)	American	U	U	U
jorge-ramos	Straight	Pisces	Roman Catholic	TV News	Mexican	U	White	59
masami-kosaka	U	U	U	Actor	U	U	Asian	U
james-brolin	Straight	Cancer	U	Actor	American	U	White	77
steve-scarsone	U	Aries	U	Baseball	American	U	U	U
haley-bennet	U	Capricorn	U	U	American	U	White	29
gail-o-grady	Straight	Aquarius	U	Actress	American	U	White	54
patricia-belcher	U	U	U	Actress	American	U	Multiracial	U
tatjana-batinic	U	Sagittarius	U	Model	Croatian	U	U	31
sara-canning	U	Cancer	U	Actress	Canadian	U	White	30
ingo-rademacher	Straight	Taurus	U	Actor	German	U	White	46
grace-bradley	Straight	Virgo	U	Actress	American	U	White	97
monta-ellis	Straight	Scorpio	Christian	Basketball	American	U	Black	31
rutger-hauer	Straight	Aquarius	U	Actor	Dutch	U	White	73
heloisa-perisse	U	Leo	U	Actress	Brazilian	U	White	51
ayrton-senna	Straight	Aries	Roman Catholic	Auto Racing	Brazilian	U	White	34
barbara-rhoades	Straight	Aries	U	Actress	American	U	White	70
aleksandr-revva	Straight	Sagittarius	U	Actor	Ukrainian	U	White	42
barbara-lazaroff	Straight	U	U	U	U	U	U	U
daedelus	U	Scorpio	U	U	U	U	U	39
toukie-smith	Straight	Taurus	Christian	Actress	American	U	Black	62
carmine-agnello-jr	Straight	Aries	Roman Catholic	Personality	American	U	White	31
tomas-kopecky	U	Aquarius	U	Ice Hockey	U	U	U	U
jody-shelley	U	Aquarius	U	Ice Hockey	Canadian	U	U	41
sam-elliott	Straight	Leo	U	Actor	American	U	White	73
janelle-martinez	Straight	Virgo	U	Singer	American	U	Multiracial	29
danica-collins	U	Cancer	U	Pornstar	British	U	Multiracial	U
sonya-gorelova	Straight	U	Greek Orthodox	Model	Ukrainian	U	White	U
nancy-doetsch	U	U	U	Actress	American	U	White	U
hind-rostom	U	Scorpio	U	Actress	Egyptian	U	Middle Eastern	77
len-goodman	Straight	Taurus	U	Dancer	British	U	White	73
george-kunz	U	Cancer	U	Football (American)	American	U	U	U
michael-bastian	U	Libra	U	Designer	French	U	White	51
tasha-smith	Straight	Pisces	Christian	Actress	American	U	Black	46
elyse-taylor	Straight	Libra	U	Model	Australian	U	White	30
jennifer-lopez	Straight	Leo	Roman Catholic	Singer	American	U	Multiracial	48
ben-jones	Straight	Virgo	U	Actor	American	U	White	76
caroline-bittencourt	Straight	Scorpio	U	Model	Brazilian	U	White	35
jerry-yan	Straight	Capricorn	U	Actor	Taiwanese	U	Asian	40
charlotte-crosby	DISPUTED	Taurus	U	Reality TV	English	U	White	27
sofia-toufa	Straight	Leo	Buddhist	Singer	German	U	White	34
jennifer-sklias	Straight	Scorpio	U	Actress	American	U	White	47
bob-mcgrath	Straight	Gemini	U	Actor	American	U	White	85
alison-stern	Straight	Gemini	Jewish	Actress	American	U	White	63
steven-moffat	Straight	Scorpio	U	Screenwriter	Scottish	U	White	55
billy-burke	Straight	Sagittarius	U	Actor	American	U	White	50
chuckie-fick	U	Scorpio	U	Baseball	U	U	U	U
maria-baxa	U	U	U	Actress	Serbian	U	White	U
raymond-j-barry	Straight	Pisces	U	Actor	American	U	White	78
agnieszka-popielewicz	U	Aries	Polish Catholic	Journalist	Polish	U	White	32
jeffrey-graetsch	U	U	U	Photographer	U	U	U	U
annabella-incontrera	U	Gemini	U	Actress	Italian	U	White	74
chris-wragge	Straight	Gemini	U	TV News	American	U	White	47
